Protocol,Time,Source IP,Desination IP,Source Port,Destination Port,Time to Live,Length,Fragments,Flags
6,1429802157,173693690,2886753021,54228,44443,64,60,0,2
6,1429802157,173693690,2886753021,42683,5060,64,60,0,2
6,1429802157,173693690,2886753021,42141,1058,64,60,0,2
17,1429802157,134743044,2886753021,53,40746,55,72,0,
6,1429802157,173693690,2886753021,55524,1296,64,60,0,2
6,1429802157,173693690,2886753021,44250,1914,64,60,0,2
6,1429802157,173693690,2886753021,45707,2366,64,60,0,2
6,1429802157,173693690,2886753021,54304,44443,64,60,0,2
6,1429802157,173693690,2886753021,49126,1122,64,60,0,2
6,1429802157,173693690,2886753021,38263,1078,64,60,0,2
6,1429802157,173693690,2886753021,45482,1186,64,60,0,2
6,1429802157,173693690,2886753021,47609,1875,64,60,0,2
6,1429802157,173693690,2886753021,44359,1914,64,60,0,2
6,1429802157,173693690,2886753021,45812,2366,64,60,0,2
6,1429802157,173693690,2886753021,49216,1122,64,60,0,2
6,1429802157,173693690,2886753021,38344,1078,64,60,0,2
6,1429802157,173693690,2886753021,45559,1186,64,60,0,2
6,1429802157,173693690,2886753021,47669,1875,64,60,0,2
6,1429802157,173693690,2886753021,57371,5269,64,60,0,2
6,1429802157,173693690,2886753021,46372,3905,64,60,0,2
6,1429802157,173693690,2886753021,60361,1300,64,60,0,2
6,1429802157,173693690,2886753021,33256,1721,64,60,0,2
6,1429802157,173693690,2886753021,52402,44176,64,60,0,2
6,1429802157,173693690,2886753021,48192,9418,64,60,0,2
6,1429802157,173693690,2886753021,40111,5500,64,60,0,2
6,1429802157,173693690,2886753021,47468,1094,64,60,0,2
6,1429802157,173693690,2886753021,39963,5004,64,60,0,2
6,1429802157,173693690,2886753021,40925,5811,64,60,0,2
6,1429802157,173693690,2886753021,54532,1064,64,60,0,2
6,1429802157,173693690,2886753021,57503,5269,64,60,0,2
6,1429802157,173693690,2886753021,46503,3905,64,60,0,2
6,1429802157,173693690,2886753021,60480,1300,64,60,0,2
6,1429802157,173693690,2886753021,33371,1721,64,60,0,2
6,1429802157,173693690,2886753021,52516,44176,64,60,0,2
6,1429802157,173693690,2886753021,48299,9418,64,60,0,2
6,1429802157,173693690,2886753021,40205,5500,64,60,0,2
6,1429802157,173693690,2886753021,47558,1094,64,60,0,2
6,1429802157,173693690,2886753021,40052,5004,64,60,0,2
6,1429802157,173693690,2886753021,41006,5811,64,60,0,2
6,1429802157,173693690,2886753021,54591,1064,64,60,0,2
6,1429802157,173693690,2886753021,52272,443,64,60,0,2
6,1429802157,173693690,2886753021,52272,443,64,52,0,16
6,1429802157,173693690,2886753021,52272,443,64,52,0,20
6,1429802157,173693690,2886753021,35927,18040,64,60,0,2
6,1429802157,173693690,2886753021,51150,32778,64,60,0,2
6,1429802157,173693690,2886753021,41776,2910,64,60,0,2
6,1429802157,173693690,2886753021,51000,25735,64,60,0,2
6,1429802157,173693690,2886753021,44669,28201,64,60,0,2
6,1429802157,173693690,2886753021,43280,1046,64,60,0,2
6,1429802157,173693690,2886753021,42878,1154,64,60,0,2
6,1429802157,173693690,2886753021,36073,18040,64,60,0,2
6,1429802157,173693690,2886753021,51295,32778,64,60,0,2
6,1429802157,173693690,2886753021,56487,5666,64,60,0,2
6,1429802157,173693690,2886753021,41920,2910,64,60,0,2
6,1429802157,173693690,2886753021,51133,25735,64,60,0,2
6,1429802157,173693690,2886753021,44774,28201,64,60,0,2
6,1429802157,173693690,2886753021,43345,1046,64,60,0,2
6,1429802158,173693690,2886753021,42940,1154,64,60,0,2
6,1429802158,173693690,2886753021,56547,5666,64,60,0,2
6,1429802158,173693690,2886753021,45814,9111,64,60,0,2
6,1429802158,173693690,2886753021,36071,2608,64,60,0,2
6,1429802158,173693690,2886753021,52891,1580,64,60,0,2
6,1429802158,173693690,2886753021,54248,3517,64,60,0,2
6,1429802158,173693690,2886753021,41426,15003,64,60,0,2
6,1429802158,173693690,2886753021,59607,6007,64,60,0,2
6,1429802158,173693690,2886753021,33333,8082,64,60,0,2
6,1429802158,173693690,2886753021,46403,2048,64,60,0,2
6,1429802158,173693690,2886753021,48902,1032,64,60,0,2
6,1429802158,173693690,2886753021,41050,5915,64,60,0,2
6,1429802158,173693690,2886753021,35178,7103,64,60,0,2
6,1429802158,173693690,2886753021,45948,9111,64,60,0,2
6,1429802158,173693690,2886753021,36196,2608,64,60,0,2
6,1429802158,173693690,2886753021,53011,1580,64,60,0,2
6,1429802158,173693690,2886753021,54362,3517,64,60,0,2
6,1429802158,173693690,2886753021,41539,15003,64,60,0,2
6,1429802158,173693690,2886753021,59712,6007,64,60,0,2
6,1429802158,173693690,2886753021,33437,8082,64,60,0,2
6,1429802158,173693690,2886753021,32786,631,64,60,0,2
6,1429802158,173693690,2886753021,46476,2048,64,60,0,2
6,1429802158,173693690,2886753021,48970,1032,64,60,0,2
6,1429802158,173693690,2886753021,58956,513,64,60,0,2
6,1429802158,173693690,2886753021,41113,5915,64,60,0,2
6,1429802158,173693690,2886753021,35242,7103,64,60,0,2
6,1429802158,173693690,2886753021,49944,1108,64,60,0,2
6,1429802158,173693690,2886753021,51764,14441,64,60,0,2
6,1429802158,173693690,2886753021,35529,9878,64,60,0,2
6,1429802158,173693690,2886753021,44509,50001,64,60,0,2
6,1429802158,173693690,2886753021,43952,912,64,60,0,2
6,1429802158,173693690,2886753021,40927,2920,64,60,0,2
6,1429802158,173693690,2886753021,46532,5800,64,60,0,2
6,1429802158,173693690,2886753021,42195,3801,64,60,0,2
6,1429802158,173693690,2886753021,45826,2144,64,60,0,2
6,1429802158,173693690,2886753021,32914,631,64,60,0,2
6,1429802158,173693690,2886753021,56668,808,64,60,0,2
6,1429802158,173693690,2886753021,39131,8291,64,60,0,2
6,1429802158,173693690,2886753021,58783,4001,64,60,0,2
6,1429802158,173693690,2886753021,59140,513,64,60,0,2
6,1429802158,173693690,2886753021,51115,2522,64,60,0,2
6,1429802158,173693690,2886753021,50122,1108,64,60,0,2
6,1429802158,173693690,2886753021,46501,444,64,60,0,2
6,1429802158,173693690,2886753021,51940,14441,64,60,0,2
6,1429802158,173693690,2886753021,35704,9878,64,60,0,2
6,1429802158,173693690,2886753021,46501,444,64,52,0,16
6,1429802158,173693690,2886753021,46501,444,64,52,0,20
6,1429802158,173693690,2886753021,44681,50001,64,60,0,2
6,1429802158,173693690,2886753021,42062,6106,64,60,0,2
6,1429802158,173693690,2886753021,44119,912,64,60,0,2
6,1429802158,173693690,2886753021,41094,2920,64,60,0,2
6,1429802158,173693690,2886753021,46679,5800,64,60,0,2
6,1429802158,173693690,2886753021,42339,3801,64,60,0,2
6,1429802158,173693690,2886753021,45962,2144,64,60,0,2
6,1429802158,173693690,2886753021,57100,3889,64,60,0,2
6,1429802158,173693690,2886753021,39253,8291,64,60,0,2
6,1429802158,173693690,2886753021,58895,4001,64,60,0,2
6,1429802158,173693690,2886753021,51196,2522,64,60,0,2
6,1429802158,173693690,2886753021,58150,10000,64,60,0,2
6,1429802158,173693690,2886753021,36913,749,64,60,0,2
6,1429802158,173693690,2886753021,59255,1301,64,60,0,2
6,1429802158,173693690,2886753021,42148,6106,64,60,0,2
6,1429802158,173693690,2886753021,46904,1090,64,60,0,2
6,1429802158,173693690,2886753021,34590,19315,64,60,0,2
6,1429802158,173693690,2886753021,55899,8081,64,60,0,2
6,1429802158,173693690,2886753021,38469,801,64,60,0,2
6,1429802158,173693690,2886753021,60826,2717,64,60,0,2
6,1429802158,173693690,2886753021,44762,3784,64,60,0,2
6,1429802158,173693690,2886753021,57210,3889,64,60,0,2
6,1429802158,173693690,2886753021,50800,6566,64,60,0,2
6,1429802158,173693690,2886753021,37934,1216,64,60,0,2
6,1429802158,173693690,2886753021,38227,5225,64,60,0,2
6,1429802158,173693690,2886753021,43720,2126,64,60,0,2
6,1429802158,173693690,2886753021,58288,10000,64,60,0,2
6,1429802158,173693690,2886753021,35809,37,64,60,0,2
6,1429802158,173693690,2886753021,37045,749,64,60,0,2
6,1429802158,173693690,2886753021,59383,1301,64,60,0,2
6,1429802158,173693690,2886753021,47027,1090,64,60,0,2
6,1429802158,173693690,2886753021,34711,19315,64,60,0,2
6,1429802158,173693690,2886753021,56020,8081,64,60,0,2
6,1429802158,173693690,2886753021,44261,57797,64,60,0,2
6,1429802158,173693690,2886753021,38581,801,64,60,0,2
6,1429802158,173693690,2886753021,60928,2717,64,60,0,2
6,1429802158,173693690,2886753021,44861,3784,64,60,0,2
6,1429802158,173693690,2886753021,43066,1166,64,60,0,2
6,1429802158,173693690,2886753021,50891,6566,64,60,0,2
6,1429802158,173693690,2886753021,38003,1216,64,60,0,2
6,1429802158,173693690,2886753021,38294,5225,64,60,0,2
6,1429802158,173693690,2886753021,43783,2126,64,60,0,2
6,1429802158,173693690,2886753021,40200,1277,64,60,0,2
6,1429802158,173693690,2886753021,35873,37,64,60,0,2
6,1429802158,173693690,2886753021,55713,4045,64,60,0,2
6,1429802158,173693690,2886753021,48843,2179,64,60,0,2
6,1429802158,173693690,2886753021,47146,1812,64,60,0,2
6,1429802158,173693690,2886753021,44344,57797,64,60,0,2
6,1429802158,173693690,2886753021,43611,3333,64,60,0,2
6,1429802158,173693690,2886753021,43162,1166,64,60,0,2
6,1429802158,173693690,2886753021,45403,9207,64,60,0,2
6,1429802158,173693690,2886753021,60275,1056,64,60,0,2
6,1429802158,173693690,2886753021,48329,783,64,60,0,2
6,1429802158,173693690,2886753021,45164,5815,64,60,0,2
6,1429802158,173693690,2886753021,52673,4,64,60,0,2
6,1429802158,173693690,2886753021,58582,1999,64,60,0,2
6,1429802158,173693690,2886753021,38949,4242,64,60,0,2
6,1429802158,173693690,2886753021,47680,99,64,60,0,2
6,1429802158,173693690,2886753021,40356,1277,64,60,0,2
6,1429802158,173693690,2886753021,57832,88,64,60,0,2
6,1429802158,173693690,2886753021,55863,4045,64,60,0,2
6,1429802158,173693690,2886753021,48987,2179,64,60,0,2
6,1429802158,173693690,2886753021,47286,1812,64,60,0,2
6,1429802158,173693690,2886753021,43747,3333,64,60,0,2
6,1429802158,173693690,2886753021,45534,9207,64,60,0,2
6,1429802158,173693690,2886753021,60406,1056,64,60,0,2
6,1429802158,173693690,2886753021,48460,783,64,60,0,2
6,1429802158,173693690,2886753021,45285,5815,64,60,0,2
6,1429802158,173693690,2886753021,52777,4,64,60,0,2
6,1429802158,173693690,2886753021,58675,1999,64,60,0,2
6,1429802158,173693690,2886753021,39034,4242,64,60,0,2
6,1429802158,173693690,2886753021,47763,99,64,60,0,2
6,1429802158,173693690,2886753021,57920,88,64,60,0,2
6,1429802158,173693690,2886753021,46373,4004,64,60,0,2
6,1429802158,173693690,2886753021,44950,25734,64,60,0,2
6,1429802158,173693690,2886753021,54528,2998,64,60,0,2
6,1429802158,173693690,2886753021,51377,6669,64,60,0,2
6,1429802158,173693690,2886753021,37602,11110,64,60,0,2
6,1429802158,173693690,2886753021,46916,9876,64,60,0,2
6,1429802158,173693690,2886753021,44475,880,64,60,0,2
6,1429802158,173693690,2886753021,49106,5922,64,60,0,2
6,1429802158,173693690,2886753021,59797,264,64,60,0,2
6,1429802158,173693690,2886753021,51188,898,64,60,0,2
6,1429802158,173693690,2886753021,59204,27356,64,60,0,2
6,1429802158,173693690,2886753021,35222,32775,64,60,0,2
6,1429802158,173693690,2886753021,53813,3995,64,60,0,2
6,1429802158,173693690,2886753021,48977,1717,64,60,0,2
6,1429802158,173693690,2886753021,47163,1600,64,60,0,2
6,1429802158,173693690,2886753021,46562,4004,64,60,0,2
6,1429802158,173693690,2886753021,45124,25734,64,60,0,2
6,1429802158,173693690,2886753021,54696,2998,64,60,0,2
6,1429802158,173693690,2886753021,51520,6669,64,60,0,2
6,1429802158,173693690,2886753021,55897,8290,64,60,0,2
6,1429802158,173693690,2886753021,37743,11110,64,60,0,2
6,1429802158,173693690,2886753021,47050,9876,64,60,0,2
6,1429802158,173693690,2886753021,51148,6001,64,60,0,2
6,1429802158,173693690,2886753021,44607,880,64,60,0,2
6,1429802158,173693690,2886753021,49234,5922,64,60,0,2
6,1429802158,173693690,2886753021,59924,264,64,60,0,2
6,1429802158,173693690,2886753021,51311,898,64,60,0,2
6,1429802159,173693690,2886753021,59325,27356,64,60,0,2
6,1429802159,173693690,2886753021,35331,32775,64,60,0,2
6,1429802159,173693690,2886753021,53921,3995,64,60,0,2
6,1429802159,173693690,2886753021,49080,1717,64,60,0,2
6,1429802159,173693690,2886753021,47262,1600,64,60,0,2
6,1429802159,173693690,2886753021,35466,32771,64,60,0,2
6,1429802159,173693690,2886753021,56417,1165,64,60,0,2
6,1429802159,173693690,2886753021,33525,3372,64,60,0,2
6,1429802159,173693690,2886753021,56658,119,64,60,0,2
6,1429802159,173693690,2886753021,38521,5298,64,60,0,2
6,1429802159,173693690,2886753021,40561,1971,64,60,0,2
6,1429802159,173693690,2886753021,56022,8290,64,60,0,2
6,1429802159,173693690,2886753021,51281,6001,64,60,0,2
6,1429802159,173693690,2886753021,43395,4550,64,60,0,2
6,1429802159,173693690,2886753021,56893,458,64,60,0,2
6,1429802159,173693690,2886753021,58597,4006,64,60,0,2
6,1429802159,173693690,2886753021,60043,8001,64,60,0,2
6,1429802159,173693690,2886753021,40939,8292,64,60,0,2
6,1429802159,173693690,2886753021,54848,1028,64,60,0,2
6,1429802159,173693690,2886753021,38277,3367,64,60,0,2
6,1429802159,173693690,2886753021,60825,6156,64,60,0,2
6,1429802159,173693690,2886753021,53725,5859,64,60,0,2
6,1429802159,173693690,2886753021,35651,32771,64,60,0,2
6,1429802159,173693690,2886753021,56600,1165,64,60,0,2
6,1429802159,173693690,2886753021,33704,3372,64,60,0,2
6,1429802159,173693690,2886753021,35106,2196,64,60,0,2
6,1429802159,173693690,2886753021,56839,119,64,60,0,2
6,1429802159,173693690,2886753021,38689,5298,64,60,0,2
6,1429802159,173693690,2886753021,40727,1971,64,60,0,2
6,1429802159,173693690,2886753021,42426,4662,64,60,0,2
6,1429802159,173693690,2886753021,43549,4550,64,60,0,2
6,1429802159,173693690,2886753021,57044,458,64,60,0,2
6,1429802159,173693690,2886753021,58748,4006,64,60,0,2
6,1429802159,173693690,2886753021,60185,8001,64,60,0,2
6,1429802159,173693690,2886753021,41080,8292,64,60,0,2
6,1429802159,173693690,2886753021,54984,1028,64,60,0,2
6,1429802159,173693690,2886753021,38398,3367,64,60,0,2
6,1429802159,173693690,2886753021,60931,6156,64,60,0,2
6,1429802159,173693690,2886753021,53822,5859,64,60,0,2
6,1429802159,173693690,2886753021,44111,2119,64,60,0,2
6,1429802159,173693690,2886753021,35199,2196,64,60,0,2
6,1429802159,173693690,2886753021,46757,8651,64,60,0,2
6,1429802159,173693690,2886753021,42280,3737,64,60,0,2
6,1429802159,173693690,2886753021,52525,13,64,60,0,2
6,1429802159,173693690,2886753021,53343,1050,64,60,0,2
6,1429802159,173693690,2886753021,49827,65000,64,60,0,2
6,1429802159,173693690,2886753021,48110,1051,64,60,0,2
6,1429802159,173693690,2886753021,42541,4662,64,60,0,2
6,1429802159,173693690,2886753021,52351,56737,64,60,0,2
6,1429802159,173693690,2886753021,55307,8300,64,60,0,2
6,1429802159,173693690,2886753021,58934,9290,64,60,0,2
6,1429802159,175753235,2886753021,55998,22,128,40,0,16
6,1429802159,173693690,2886753021,49886,4321,64,60,0,2
6,1429802159,173693690,2886753021,39041,8011,64,60,0,2
6,1429802159,173693690,2886753021,43375,10626,64,60,0,2
6,1429802159,173693690,2886753021,48575,32780,64,60,0,2
6,1429802159,173693690,2886753021,44263,2119,64,60,0,2
6,1429802159,173693690,2886753021,46904,8651,64,60,0,2
6,1429802159,173693690,2886753021,42412,3737,64,60,0,2
6,1429802159,173693690,2886753021,52655,13,64,60,0,2
6,1429802159,173693690,2886753021,38727,20031,64,60,0,2
6,1429802159,173693690,2886753021,53467,1050,64,60,0,2
6,1429802159,173693690,2886753021,49951,65000,64,60,0,2
6,1429802159,173693690,2886753021,48230,1051,64,60,0,2
6,1429802159,173693690,2886753021,52471,56737,64,60,0,2
6,1429802159,173693690,2886753021,55420,8300,64,60,0,2
6,1429802159,173693690,2886753021,59036,9290,64,60,0,2
6,1429802159,173693690,2886753021,49974,4321,64,60,0,2
6,1429802159,173693690,2886753021,39127,8011,64,60,0,2
6,1429802159,173693690,2886753021,43457,10626,64,60,0,2
6,1429802159,173693690,2886753021,48656,32780,64,60,0,2
6,1429802159,173693690,2886753021,34111,3269,64,60,0,2
6,1429802159,173693690,2886753021,54026,5550,64,60,0,2
6,1429802159,173693690,2886753021,48857,1049,64,60,0,2
6,1429802159,173693690,2886753021,59430,2009,64,60,0,2
6,1429802159,173693690,2886753021,38827,20031,64,60,0,2
6,1429802159,173693690,2886753021,54628,10025,64,60,0,2
6,1429802159,173693690,2886753021,33918,9001,64,60,0,2
6,1429802159,173693690,2886753021,52472,6667,64,60,0,2
6,1429802159,173693690,2886753021,37776,55056,64,60,0,2
6,1429802159,173693690,2886753021,38251,3828,64,60,0,2
6,1429802159,173693690,2886753021,34842,2033,64,60,0,2
6,1429802159,173693690,2886753021,46500,2010,64,60,0,2
6,1429802159,173693690,2886753021,51365,48080,64,60,0,2
6,1429802159,173693690,2886753021,56578,1112,64,60,0,2
6,1429802159,173693690,2886753021,50152,8042,64,60,0,2
6,1429802159,173693690,2886753021,48916,7627,64,60,0,2
6,1429802159,173693690,2886753021,55145,10617,64,60,0,2
6,1429802159,173693690,2886753021,48515,254,64,60,0,2
6,1429802159,173693690,2886753021,50563,1328,64,60,0,2
6,1429802159,173693690,2886753021,34989,1840,64,60,0,2
6,1429802159,173693690,2886753021,46613,2041,64,60,0,2
6,1429802159,173693690,2886753021,39579,5952,64,60,0,2
6,1429802159,173693690,2886753021,34316,3269,64,60,0,2
6,1429802159,173693690,2886753021,54230,5550,64,60,0,2
6,1429802159,173693690,2886753021,49059,1049,64,60,0,2
6,1429802159,173693690,2886753021,59615,2009,64,60,0,2
6,1429802159,173693690,2886753021,54809,10025,64,60,0,2
6,1429802159,173693690,2886753021,34097,9001,64,60,0,2
6,1429802159,173693690,2886753021,52644,6667,64,60,0,2
6,1429802159,173693690,2886753021,37945,55056,64,60,0,2
6,1429802159,173693690,2886753021,38412,3828,64,60,0,2
6,1429802159,173693690,2886753021,34998,2033,64,60,0,2
6,1429802159,173693690,2886753021,46648,2010,64,60,0,2
6,1429802159,173693690,2886753021,51502,48080,64,60,0,2
6,1429802159,173693690,2886753021,56706,1112,64,60,0,2
6,1429802159,173693690,2886753021,50272,8042,64,60,0,2
6,1429802159,173693690,2886753021,49034,7627,64,60,0,2
6,1429802159,173693690,2886753021,55255,10617,64,60,0,2
6,1429802159,173693690,2886753021,48620,254,64,60,0,2
6,1429802159,173693690,2886753021,50666,1328,64,60,0,2
6,1429802159,173693690,2886753021,35084,1840,64,60,0,2
6,1429802159,173693690,2886753021,34397,2103,64,60,0,2
6,1429802159,173693690,2886753021,46705,2041,64,60,0,2
6,1429802159,173693690,2886753021,39663,5952,64,60,0,2
6,1429802159,173693690,2886753021,54536,443,64,60,0,2
6,1429802159,173693690,2886753021,54536,443,64,52,0,16
6,1429802159,173693690,2886753021,54536,443,64,52,0,20
6,1429802159,173693690,2886753021,41333,4446,64,60,0,2
6,1429802159,173693690,2886753021,34084,711,64,60,0,2
6,1429802159,173693690,2886753021,54110,9535,64,60,0,2
6,1429802159,173693690,2886753021,58193,990,64,60,0,2
6,1429802159,173693690,2886753021,36090,52822,64,60,0,2
6,1429802159,173693690,2886753021,50093,1100,64,60,0,2
6,1429802159,173693690,2886753021,54040,3005,64,60,0,2
6,1429802159,173693690,2886753021,44749,1091,64,60,0,2
6,1429802159,173693690,2886753021,38330,2301,64,60,0,2
6,1429802159,173693690,2886753021,51114,84,64,60,0,2
6,1429802159,173693690,2886753021,35130,2605,64,60,0,2
6,1429802159,173693690,2886753021,51981,49400,64,60,0,2
6,1429802159,173693690,2886753021,40318,1719,64,60,0,2
6,1429802159,173693690,2886753021,34555,2103,64,60,0,2
6,1429802159,173693690,2886753021,51862,3007,64,60,0,2
6,1429802159,173693690,2886753021,56221,6346,64,60,0,2
6,1429802159,173693690,2886753021,41276,15004,64,60,0,2
6,1429802159,173693690,2886753021,56752,1322,64,60,0,2
6,1429802159,173693690,2886753021,41522,4446,64,60,0,2
6,1429802159,173693690,2886753021,50659,3920,64,60,0,2
6,1429802159,173693690,2886753021,34271,711,64,60,0,2
6,1429802159,173693690,2886753021,54292,9535,64,60,0,2
6,1429802159,173693690,2886753021,58372,990,64,60,0,2
6,1429802159,173693690,2886753021,36263,52822,64,60,0,2
6,1429802159,173693690,2886753021,54053,6129,64,60,0,2
6,1429802159,173693690,2886753021,53766,9101,64,60,0,2
6,1429802159,173693690,2886753021,50254,1100,64,60,0,2
6,1429802159,173693690,2886753021,54197,3005,64,60,0,2
6,1429802159,173693690,2886753021,44904,1091,64,60,0,2
6,1429802159,173693690,2886753021,47772,3000,64,60,0,2
6,1429802159,173693690,2886753021,38478,2301,64,60,0,2
6,1429802159,173693690,2886753021,51260,84,64,60,0,2
6,1429802159,173693690,2886753021,35274,2605,64,60,0,2
6,1429802159,173693690,2886753021,52123,49400,64,60,0,2
6,1429802159,173693690,2886753021,40459,1719,64,60,0,2
6,1429802159,173693690,2886753021,37777,20221,64,60,0,2
6,1429802159,173693690,2886753021,51989,3007,64,60,0,2
6,1429802159,173693690,2886753021,56345,6346,64,60,0,2
6,1429802159,173693690,2886753021,41386,15004,64,60,0,2
6,1429802159,173693690,2886753021,56856,1322,64,60,0,2
6,1429802159,173693690,2886753021,50760,3920,64,60,0,2
6,1429802159,173693690,2886753021,58826,465,64,60,0,2
6,1429802159,173693690,2886753021,38029,10082,64,60,0,2
6,1429802159,173693690,2886753021,49605,2222,64,60,0,2
6,1429802159,173693690,2886753021,41315,62078,64,60,0,2
6,1429802159,173693690,2886753021,49942,8193,64,60,0,2
6,1429802159,173693690,2886753021,37963,1110,64,60,0,2
6,1429802159,173693690,2886753021,54164,6129,64,60,0,2
6,1429802159,173693690,2886753021,53880,9101,64,60,0,2
6,1429802159,173693690,2886753021,52348,19842,64,60,0,2
6,1429802159,173693690,2886753021,45697,7443,64,60,0,2
6,1429802159,173693690,2886753021,47906,3000,64,60,0,2
6,1429802159,173693690,2886753021,37022,306,64,60,0,2
6,1429802159,173693690,2886753021,40603,6580,64,60,0,2
6,1429802159,173693690,2886753021,33393,32769,64,60,0,2
6,1429802159,173693690,2886753021,46798,1594,64,60,0,2
6,1429802159,173693690,2886753021,37952,20221,64,60,0,2
6,1429802159,173693690,2886753021,51785,5214,64,60,0,2
6,1429802159,173693690,2886753021,37429,2288,64,60,0,2
6,1429802159,173693690,2886753021,59023,465,64,60,0,2
6,1429802159,173693690,2886753021,38224,10082,64,60,0,2
6,1429802159,173693690,2886753021,49797,2222,64,60,0,2
6,1429802159,173693690,2886753021,41504,62078,64,60,0,2
6,1429802159,173693690,2886753021,50129,8193,64,60,0,2
6,1429802159,173693690,2886753021,38142,1110,64,60,0,2
6,1429802160,173693690,2886753021,52505,19842,64,60,0,2
6,1429802160,173693690,2886753021,45851,7443,64,60,0,2
6,1429802160,173693690,2886753021,56394,1069,64,60,0,2
6,1429802160,173693690,2886753021,37162,306,64,60,0,2
6,1429802160,173693690,2886753021,40743,6580,64,60,0,2
6,1429802160,173693690,2886753021,33526,32769,64,60,0,2
6,1429802160,173693690,2886753021,46911,1594,64,60,0,2
6,1429802160,173693690,2886753021,51894,5214,64,60,0,2
6,1429802160,173693690,2886753021,37513,2288,64,60,0,2
6,1429802160,173693690,2886753021,38897,888,64,60,0,2
6,1429802160,173693690,2886753021,40929,2809,64,60,0,2
6,1429802160,173693690,2886753021,46171,163,64,60,0,2
6,1429802160,173693690,2886753021,48972,1027,64,60,0,2
6,1429802160,173693690,2886753021,50587,5631,64,60,0,2
6,1429802160,173693690,2886753021,56035,1024,64,60,0,2
6,1429802160,173693690,2886753021,57140,57294,64,60,0,2
6,1429802160,173693690,2886753021,57814,54328,64,60,0,2
6,1429802160,173693690,2886753021,43304,27355,64,60,0,2
6,1429802160,173693690,2886753021,60179,5633,64,60,0,2
6,1429802160,173693690,2886753021,56549,1069,64,60,0,2
6,1429802160,173693690,2886753021,47087,2007,64,60,0,2
6,1429802160,173693690,2886753021,36963,2399,64,60,0,2
6,1429802160,173693690,2886753021,32806,7000,64,60,0,2
6,1429802160,173693690,2886753021,56618,9900,64,60,0,2
6,1429802160,173693690,2886753021,40396,27000,64,60,0,2
6,1429802160,173693690,2886753021,40237,1062,64,60,0,2
6,1429802160,173693690,2886753021,50629,1863,64,60,0,2
6,1429802160,173693690,2886753021,39792,800,64,60,0,2
6,1429802160,173693690,2886753021,39151,888,64,60,0,2
6,1429802160,173693690,2886753021,41174,2809,64,60,0,2
6,1429802160,173693690,2886753021,46413,163,64,60,0,2
6,1429802160,173693690,2886753021,49204,1027,64,60,0,2
6,1429802160,173693690,2886753021,50804,5631,64,60,0,2
6,1429802160,173693690,2886753021,56241,1024,64,60,0,2
6,1429802160,173693690,2886753021,57343,57294,64,60,0,2
6,1429802160,173693690,2886753021,58011,54328,64,60,0,2
6,1429802160,173693690,2886753021,53686,8086,64,60,0,2
6,1429802160,173693690,2886753021,43490,27355,64,60,0,2
6,1429802160,173693690,2886753021,60361,5633,64,60,0,2
6,1429802160,173693690,2886753021,47263,2007,64,60,0,2
6,1429802160,173693690,2886753021,37132,2399,64,60,0,2
6,1429802160,173693690,2886753021,32971,7000,64,60,0,2
6,1429802160,173693690,2886753021,56741,9900,64,60,0,2
6,1429802160,173693690,2886753021,40506,27000,64,60,0,2
6,1429802160,173693690,2886753021,40339,1062,64,60,0,2
6,1429802160,173693690,2886753021,50722,1863,64,60,0,2
6,1429802160,173693690,2886753021,39884,800,64,60,0,2
6,1429802160,175753235,2886753021,55944,22,128,40,0,17
6,1429802160,175753235,2886753021,55944,22,128,40,0,16
6,1429802160,173693690,2886753021,37778,1011,64,60,0,2
6,1429802160,173693690,2886753021,44704,8181,64,60,0,2
6,1429802160,173693690,2886753021,39310,2607,64,60,0,2
6,1429802160,173693690,2886753021,52993,8087,64,60,0,2
6,1429802160,173693690,2886753021,53606,49154,64,60,0,2
6,1429802160,173693690,2886753021,48859,61900,64,60,0,2
6,1429802160,173693690,2886753021,44679,6101,64,60,0,2
6,1429802160,173693690,2886753021,48443,366,64,60,0,2
6,1429802160,173693690,2886753021,53797,8086,64,60,0,2
6,1429802160,173693690,2886753021,54655,1071,64,60,0,2
6,1429802160,173693690,2886753021,58675,1061,64,60,0,2
6,1429802160,173693690,2886753021,56849,3221,64,60,0,2
6,1429802160,173693690,2886753021,58356,3869,64,60,0,2
6,1429802160,173693690,2886753021,39437,1082,64,60,0,2
6,1429802160,173693690,2886753021,39167,3301,64,60,0,2
6,1429802160,173693690,2886753021,42892,61532,64,60,0,2
6,1429802160,173693690,2886753021,51456,60443,64,60,0,2
6,1429802160,173693690,2886753021,34121,3998,64,60,0,2
6,1429802160,173693690,2886753021,40003,32776,64,60,0,2
6,1429802160,173693690,2886753021,35705,5190,64,60,0,2
6,1429802160,173693690,2886753021,45743,56738,64,60,0,2
6,1429802160,173693690,2886753021,55699,9050,64,60,0,2
6,1429802160,173693690,2886753021,53856,1087,64,60,0,2
6,1429802160,173693690,2886753021,44665,765,64,60,0,2
6,1429802160,173693690,2886753021,38008,1011,64,60,0,2
6,1429802160,173693690,2886753021,44935,8181,64,60,0,2
6,1429802160,173693690,2886753021,39540,2607,64,60,0,2
6,1429802160,173693690,2886753021,53223,8087,64,60,0,2
6,1429802160,173693690,2886753021,53834,49154,64,60,0,2
6,1429802160,173693690,2886753021,51717,1034,64,60,0,2
6,1429802160,173693690,2886753021,49082,61900,64,60,0,2
